gene_callers_id	source	accession	function	e_value
2137	Pfam	PF01138	3' exoribonuclease family, domain 1	4.0E-19
2137	Pfam	PF01138	3' exoribonuclease family, domain 1	4.0E-22
2137	SUPERFAMILY	SSF55666		9.4E-27
2137	Gene3D	G3DSA:2.40.50.140		3.0E-20
2137	ProSiteProfiles	PS50084	Type-1 KH domain profile.	15.284
2137	Pfam	PF00575	S1 RNA binding domain	5.7E-16
2137	Gene3D	G3DSA:3.30.230.70		5.8E-56
2137	Pfam	PF03725	3' exoribonuclease family, domain 2	1.7E-4
2137	Pfam	PF03725	3' exoribonuclease family, domain 2	3.1E-14
2137	CDD	cd11364	RNase_PH_PNPase_2	1.63316E-138
2137	PANTHER	PTHR11252:SF0		2.0E-275
2137	SMART	SM00316		1.8E-22
2137	PANTHER	PTHR11252		2.0E-275
2137	Pfam	PF00013	KH domain	8.4E-12
2137	Gene3D	G3DSA:3.30.1370.10		5.6E-13
2137	SUPERFAMILY	SSF55666		8.98E-27
2137	SUPERFAMILY	SSF54211		3.09E-47
2137	SMART	SM00322		9.1E-11
2137	TIGRFAM	TIGR03591	polynuc_phos: polyribonucleotide nucleotidyltransferase	2.1E-287
1563	SUPERFAMILY	SSF57770		6.67E-12
1563	CDD	cd00814	MetRS_core	5.53599E-142
1563	ProSitePatterns	PS00178	Aminoacyl-transfer RNA synthetases class-I signature.	0
1563	PANTHER	PTHR11946:SF86		5.0E-197
1563	Pfam	PF08264	Anticodon-binding domain of tRNA	1.7E-8
1563	CDD	cd02800	tRNA_bind_EcMetRS_like	1.54729E-41
1563	Gene3D	G3DSA:2.40.50.140		1.5E-24
1563	PANTHER	PTHR11946		5.0E-197
1563	SUPERFAMILY	SSF47323		5.61E-43
1563	Gene3D	G3DSA:3.40.50.620		1.2E-20
1563	TIGRFAM	TIGR00399	metG_C_term: methionine--tRNA ligase, beta subunit	5.5E-36
1563	PRINTS	PR01041	Methionyl-tRNA synthetase signature	5.19E-28
1563	PRINTS	PR01041	Methionyl-tRNA synthetase signature	5.19E-28
1563	PRINTS	PR01041	Methionyl-tRNA synthetase signature	5.19E-28
1563	PRINTS	PR01041	Methionyl-tRNA synthetase signature	5.19E-28
1563	PRINTS	PR01041	Methionyl-tRNA synthetase signature	5.19E-28
1563	PRINTS	PR01041	Methionyl-tRNA synthetase signature	5.19E-28
1563	Gene3D	G3DSA:1.10.730.10		6.8E-43
1563	Pfam	PF09334	tRNA synthetases class I (M)	2.3E-161
1563	SUPERFAMILY	SSF50249		1.2E-24
1563	Gene3D	G3DSA:3.40.50.620		1.5E-18
1563	TIGRFAM	TIGR00398	metG: methionine--tRNA ligase	4.8E-169
1563	ProSiteProfiles	PS50886	tRNA-binding domain profile.	26.749
1563	Pfam	PF01588	Putative tRNA binding domain	2.6E-21
1563	Hamap	MF_00098	Methionine--tRNA ligase [metG].	40.562
1563	CDD	cd07957	Anticodon_Ia_Met	1.30165E-48
1563	SUPERFAMILY	SSF52374		1.46E-93
1563	SUPERFAMILY	SSF52374		1.46E-93
1563	Gene3D	G3DSA:2.20.28.20		7.7E-17
1563	Gene3D	G3DSA:2.170.220.10		6.1E-16
423	ProSiteProfiles	PS50110	Response regulatory domain profile.	29.086
423	Coils	Coil		0
423	SMART	SM00388		1.5E-19
423	Coils	Coil		0
423	PANTHER	PTHR43047		1.7E-77
423	CDD	cd00075	HATPase_c	1.21139E-29
423	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1.8E-22
423	Pfam	PF00072	Response regulator receiver domain	1.4E-18
423	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
423	Gene3D	G3DSA:1.10.287.130		2.1E-15
423	CDD	cd00082	HisKA	1.70358E-13
423	Gene3D	G3DSA:3.40.50.2300		7.6E-24
423	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	2.5E-16
423	SUPERFAMILY	SSF55874		2.23E-37
423	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	5.3E-12
423	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	5.3E-12
423	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	5.3E-12
423	SUPERFAMILY	SSF47226		4.51E-6
423	SUPERFAMILY	SSF47384		1.57E-17
423	ProSiteProfiles	PS50109	Histidine kinase domain profile.	45.828
423	Coils	Coil		0
423	CDD	cd00156	REC	2.43328E-21
423	Gene3D	G3DSA:1.20.120.160		0.0033
423	SUPERFAMILY	SSF52172		1.85E-22
423	SMART	SM00448		2.2E-21
423	SMART	SM00387		1.8E-29
423	Coils	Coil		0
423	Coils	Coil		0
423	Gene3D	G3DSA:3.30.565.10		8.9E-38
1060	SFLD	SFLDG01129	C1.5: HAD, Beta-PGM, Phosphatase Like	2.2E-33
1060	SUPERFAMILY	SSF56784		6.57E-57
1060	TIGRFAM	TIGR01549	HAD-SF-IA-v1: HAD hydrolase, family IA, variant 1	4.0E-9
1060	Gene3D	G3DSA:3.40.50.1000		0.078
1060	Pfam	PF13419	Haloacid dehalogenase-like hydrolase	8.7E-41
1060	SFLD	SFLDG01135	C1.5.6: HAD, Beta-PGM, Phosphatase Like	1.0E-41
1060	Gene3D	G3DSA:3.40.50.1000		1.7E-23
1060	Gene3D	G3DSA:1.10.150.240		2.7E-23
1060	TIGRFAM	TIGR01662	HAD-SF-IIIA: HAD hydrolase, family IIIA	5.1E-13
1060	ProSitePatterns	PS01228	Hypothetical cof family signature 1.	0
1060	PANTHER	PTHR43434:SF7		1.4E-61
1060	PANTHER	PTHR43434		1.4E-61
1060	PRINTS	PR00413	Haloacid dehalogenase/epoxide hydrolase family signature	2.4E-6
1060	PRINTS	PR00413	Haloacid dehalogenase/epoxide hydrolase family signature	2.4E-6
1060	PRINTS	PR00413	Haloacid dehalogenase/epoxide hydrolase family signature	2.4E-6
1060	PRINTS	PR00413	Haloacid dehalogenase/epoxide hydrolase family signature	2.4E-6
2561	PANTHER	PTHR32179		9.7E-97
2561	PIRSF	PIRSF006250		1.5E-89
2561	Pfam	PF02749	Quinolinate phosphoribosyl transferase, N-terminal domain	1.4E-26
2561	Gene3D	G3DSA:3.90.1170.20		7.7E-43
2561	Pfam	PF01729	Quinolinate phosphoribosyl transferase, C-terminal domain	2.0E-58
2561	Gene3D	G3DSA:3.20.20.70		5.9E-43
2561	TIGRFAM	TIGR00078	nadC: nicotinate-nucleotide diphosphorylase (carboxylating)	7.7E-95
2561	CDD	cd01572	QPRTase	4.01137E-147
2561	SUPERFAMILY	SSF51690		2.28E-56
2561	SUPERFAMILY	SSF54675		7.23E-31
308	Gene3D	G3DSA:1.10.3080.10		5.7E-89
308	Pfam	PF00571	CBS domain	4.7E-5
308	Pfam	PF00571	CBS domain	1.5E-7
308	ProSiteProfiles	PS51371	CBS domain profile.	9.786
308	ProSiteProfiles	PS51371	CBS domain profile.	11.527
308	PRINTS	PR00762	Chloride channel signature	1.3E-17
308	PRINTS	PR00762	Chloride channel signature	1.3E-17
308	PRINTS	PR00762	Chloride channel signature	1.3E-17
308	PRINTS	PR00762	Chloride channel signature	1.3E-17
308	PRINTS	PR00762	Chloride channel signature	1.3E-17
308	PANTHER	PTHR43427		8.9E-147
308	SUPERFAMILY	SSF54631		2.78E-23
308	Pfam	PF00654	Voltage gated chloride channel	1.3E-79
308	CDD	cd04613	CBS_pair_SpoIVFB_EriC_assoc2	2.94749E-35
308	SMART	SM00116		2.0
308	SMART	SM00116		0.011
308	SUPERFAMILY	SSF81340		1.19E-96
308	CDD	cd00400	Voltage_gated_ClC	6.11164E-99
308	PANTHER	PTHR43427:SF1		8.9E-147
308	Gene3D	G3DSA:3.10.580.10		1.5E-19
1979	PANTHER	PTHR30627		1.4E-71
1979	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
1979	Gene3D	G3DSA:3.40.710.10		1.1E-50
1979	SUPERFAMILY	SSF56601		1.77E-52
1979	Pfam	PF00905	Penicillin binding protein transpeptidase domain	7.4E-31
1979	PANTHER	PTHR30627:SF1		1.4E-71
3314	CDD	cd03221	ABCF_EF-3	4.46627E-57
3314	SMART	SM00382		1.5E-7
3314	SMART	SM00382		1.1E-8
3314	SUPERFAMILY	SSF52540		9.91E-49
3314	SUPERFAMILY	SSF52540		9.91E-49
3314	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	17.921
3314	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	13.739
3314	Gene3D	G3DSA:3.40.50.300		3.2E-48
3314	Coils	Coil		0
3314	Pfam	PF12848	ABC transporter	1.3E-24
3314	Pfam	PF00005	ABC transporter	3.9E-26
3314	Pfam	PF00005	ABC transporter	1.8E-21
3314	ProSitePatterns	PS00211	ABC transporters family signature.	0
3314	ProSitePatterns	PS00211	ABC transporters family signature.	0
3314	SUPERFAMILY	SSF52540		1.15E-41
3314	CDD	cd03221	ABCF_EF-3	2.70035E-53
3314	PANTHER	PTHR19211:SF95		2.5E-181
3314	PANTHER	PTHR19211		2.5E-181
3314	Gene3D	G3DSA:3.40.50.300		1.0E-53
2286	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2286	Gene3D	G3DSA:2.40.170.20		2.8E-27
2286	SUPERFAMILY	SSF56935		4.76E-28
2286	SUPERFAMILY	SSF56935		4.76E-28
2286	SUPERFAMILY	SSF56935		4.76E-28
2286	SUPERFAMILY	SSF56935		4.76E-28
2440	TIGRFAM	TIGR01352	tonB_Cterm: TonB family C-terminal domain	4.3E-10
2440	Pfam	PF03544	Gram-negative bacterial TonB protein C-terminal	1.2E-19
2440	PANTHER	PTHR33446:SF2		1.7E-39
2440	PANTHER	PTHR33446:SF2		1.7E-39
2440	Gene3D	G3DSA:3.30.1150.10		2.6E-26
2440	SUPERFAMILY	SSF74653		6.15E-21
2440	PANTHER	PTHR33446		1.7E-39
2440	PANTHER	PTHR33446		1.7E-39
2978	ProSitePatterns	PS01278	Methylthiotransferase radical SAM domain signature.	0
2978	Pfam	PF04055	Radical SAM superfamily	1.8E-24
2978	TIGRFAM	TIGR01125	TIGR01125: ribosomal protein S12 methylthiotransferase RimO	1.7E-140
2978	PANTHER	PTHR43837		3.1E-160
2978	SFLD	SFLDS00029	Radical SAM	7.7E-27
2978	SFLD	SFLDG01082	B12-binding domain containing	7.7E-31
2978	ProSiteProfiles	PS51449	Methylthiotransferase N-terminal domain profile.	22.263
2978	TIGRFAM	TIGR00089	TIGR00089: radical SAM methylthiotransferase, MiaB/RimO family	1.4E-117
2978	SMART	SM00729		1.6E-51
2978	SFLD	SFLDG01061	methylthiotransferase	0.0
2978	Hamap	MF_01865	Ribosomal protein S12 methylthiotransferase RimO [rimO].	62.26
2978	Gene3D	G3DSA:2.40.50.140		1.9E-20
2978	ProSiteProfiles	PS50926	TRAM domain profile.	10.544
2978	Gene3D	G3DSA:3.20.20.70		2.9E-48
2978	SFLD	SFLDF00274	ribosomal protein S12 methylthiotransferase (RimO-like)	0.0
2978	Pfam	PF00919	Uncharacterized protein family UPF0004	3.3E-24
2978	CDD	cd01335	Radical_SAM	2.51512E-13
2978	SUPERFAMILY	SSF102114		4.97E-57
3530	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3530	Pfam	PF12992	Domain of unknown function, B. Theta Gene description (DUF3876)	8.0E-40
3459	PANTHER	PTHR42698:SF2		2.2E-110
3459	SUPERFAMILY	SSF52540		1.62E-41
3459	Pfam	PF07650	KH domain	1.6E-21
3459	Pfam	PF01926	50S ribosome-binding GTPase	1.2E-21
3459	TIGRFAM	TIGR00231	small_GTP: small GTP-binding protein domain	5.4E-25
3459	TIGRFAM	TIGR00436	era: GTP-binding protein Era	1.3E-78
3459	CDD	cd04163	Era	2.03637E-71
3459	Gene3D	G3DSA:3.30.300.20		7.4E-43
3459	PANTHER	PTHR42698		2.2E-110
3459	Hamap	MF_00367	GTPase Era [era].	33.75
3459	ProSiteProfiles	PS51713	Era-type guanine nucleotide-binding (G) domain profile.	45.147
3459	SUPERFAMILY	SSF54814		3.2E-40
3459	Gene3D	G3DSA:3.40.50.300		1.9E-11
3459	Gene3D	G3DSA:3.40.50.300		1.1E-18
3459	ProSiteProfiles	PS50823	Type-2 KH domain profile.	10.452
3542	Pfam	PF14293	YWFCY protein	4.1E-28
3542	Coils	Coil		0
3542	Pfam	PF02534	Type IV secretory system Conjugative DNA transfer	8.3E-15
3542	Gene3D	G3DSA:3.40.50.300		4.0E-23
3542	PANTHER	PTHR37937		6.7E-19
3542	SUPERFAMILY	SSF52540		1.43E-37
2282	CDD	cd14332	UBA_RuvA_C	2.0844E-11
2282	Gene3D	G3DSA:1.10.150.20		3.6E-13
2282	PANTHER	PTHR33796		1.4E-60
2282	SUPERFAMILY	SSF47781		4.77E-19
2282	SUPERFAMILY	SSF46929		7.06E-12
2282	SMART	SM00278		5.7
2282	SMART	SM00278		6.5
2282	Pfam	PF01330	RuvA N terminal domain	1.6E-21
2282	SUPERFAMILY	SSF50249		1.31E-14
2282	Gene3D	G3DSA:2.40.50.140		1.5E-24
2282	Pfam	PF07499	RuvA, C-terminal domain	1.1E-11
2282	Gene3D	G3DSA:1.10.8.10		6.3E-14
2282	TIGRFAM	TIGR00084	ruvA: Holliday junction DNA helicase RuvA	2.0E-43
2282	Pfam	PF14520	Helix-hairpin-helix domain	8.8E-14
2282	Hamap	MF_00031	Holliday junction ATP-dependent DNA helicase RuvA [ruvA].	26.252
3615	PIRSF	PIRSF000390		3.7E-97
3615	CDD	cd00616	AHBA_syn	5.58611E-147
3615	Gene3D	G3DSA:3.40.640.10		4.8E-43
3615	PANTHER	PTHR30244:SF28		6.4E-101
3615	PANTHER	PTHR30244		6.4E-101
3615	Pfam	PF01041	DegT/DnrJ/EryC1/StrS aminotransferase family	1.7E-95
3615	Gene3D	G3DSA:3.90.1150.10		1.1E-34
3615	SUPERFAMILY	SSF53383		8.34E-98
3267	Gene3D	G3DSA:1.10.10.10		3.9E-14
3267	PIRSF	PIRSF019455		5.6E-23
3267	Pfam	PF03965	Penicillinase repressor	1.4E-31
3267	SUPERFAMILY	SSF46785		8.27E-29
3267	PANTHER	PTHR34134		2.8E-43
3267	PANTHER	PTHR34134:SF1		2.8E-43
3267	Gene3D	G3DSA:1.10.4040.10		3.2E-15
2527	PANTHER	PTHR32347:SF14		2.9E-62
2527	Gene3D	G3DSA:2.40.50.100		3.9E-11
2527	Pfam	PF13437	HlyD family secretion protein	6.2E-10
2527	Coils	Coil		0
2527	PANTHER	PTHR32347		2.9E-62
3964	PANTHER	PTHR43567		2.5E-38
3964	Gene3D	G3DSA:2.30.110.10		1.0E-33
3964	Pfam	PF01613	Flavin reductase like domain	3.5E-9
3964	SUPERFAMILY	SSF50475		4.32E-32
3136	Pfam	PF02687	FtsX-like permease family	2.4E-7
3136	CDD	cd06257	DnaJ	4.01341E-4
3136	Pfam	PF12704	MacB-like periplasmic core domain	3.0E-10
3136	PANTHER	PTHR30572:SF4		7.4E-86
3136	PANTHER	PTHR30572:SF4		7.4E-86
3136	PANTHER	PTHR30572		7.4E-86
3136	PANTHER	PTHR30572		7.4E-86
4351	CDD	cd06171	Sigma70_r4	2.60335E-8
4351	PANTHER	PTHR30173:SF20		3.1E-42
4351	TIGRFAM	TIGR02937	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family	4.9E-22
4351	Gene3D	G3DSA:1.10.1740.10		2.2E-11
4351	SUPERFAMILY	SSF88659		3.49E-14
4351	PANTHER	PTHR30173		3.1E-42
4351	TIGRFAM	TIGR02985	Sig70_bacteroi1: RNA polymerase sigma-70 factor, Bacteroides expansion family 1	1.3E-48
4351	Gene3D	G3DSA:1.10.10.10		4.9E-15
4351	SUPERFAMILY	SSF88946		2.67E-11
4351	Pfam	PF08281	Sigma-70, region 4	3.6E-16
4351	SMART	SM00421		0.0037
4351	Pfam	PF04542	Sigma-70 region 2	3.0E-8
3133	SMART	SM00530		6.8E-6
3133	Coils	Coil		0
3133	ProSiteProfiles	PS50943	Cro/C1-type HTH domain profile.	10.315
3133	SUPERFAMILY	SSF47413		3.66E-9
3133	Gene3D	G3DSA:1.10.260.40		6.0E-12
3133	CDD	cd00093	HTH_XRE	1.46544E-5
3133	Pfam	PF01381	Helix-turn-helix	2.9E-7
79	Gene3D	G3DSA:2.130.10.10		0.0089
79	SMART	SM00342		1.2E-24
79	Gene3D	G3DSA:2.130.10.10		7.3E-13
79	SUPERFAMILY	SSF63829		6.02E-14
79	CDD	cd00075	HATPase_c	3.64737E-17
79	ProSitePatterns	PS00041	Bacterial regulatory proteins, araC family signature.	0
79	Pfam	PF07495	Y_Y_Y domain	1.7E-15
79	CDD	cd00082	HisKA	1.60347E-15
79	PANTHER	PTHR43547:SF8		1.2E-225
79	SUPERFAMILY	SSF63829		6.41E-8
79	ProSiteProfiles	PS01124	Bacterial regulatory proteins, araC family DNA-binding domain profile.	28.199
79	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1.0E-17
79	SUPERFAMILY	SSF52172		4.98E-34
79	SUPERFAMILY	SSF46689		9.41E-10
79	Gene3D	G3DSA:1.10.287.130		1.2E-14
79	Gene3D	G3DSA:3.40.50.2300		2.8E-31
79	SUPERFAMILY	SSF63829		1.0E-13
79	SUPERFAMILY	SSF63829		1.0E-13
79	Pfam	PF12833	Helix-turn-helix domain	1.6E-16
79	SMART	SM00388		1.5E-15
79	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	1.7E-9
79	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	1.7E-9
79	PRINTS	PR00344	Bacterial sensor protein C-terminal signature	1.7E-9
79	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	3.0E-13
79	PANTHER	PTHR43547		1.2E-225
79	SUPERFAMILY	SSF47384		3.14E-16
79	Gene3D	G3DSA:1.10.10.60		1.4E-14
79	Pfam	PF07494	Two component regulator propeller	0.003
79	Pfam	PF07494	Two component regulator propeller	0.016
79	Pfam	PF07494	Two component regulator propeller	0.002
79	Pfam	PF07494	Two component regulator propeller	7.3E-5
79	Pfam	PF07494	Two component regulator propeller	3.7E-4
79	Pfam	PF07494	Two component regulator propeller	6.7E-5
79	Pfam	PF07494	Two component regulator propeller	0.0058
79	SMART	SM00387		1.3E-23
79	Gene3D	G3DSA:2.130.10.10		5.5E-5
79	Gene3D	G3DSA:2.130.10.10		1.8E-7
79	Gene3D	G3DSA:2.130.10.10		2.3E-21
79	Gene3D	G3DSA:2.130.10.10		7.8E-17
79	ProSiteProfiles	PS50109	Histidine kinase domain profile.	41.363
79	SUPERFAMILY	SSF55874		1.31E-32
79	CDD	cd00156	REC	3.16181E-33
79	Gene3D	G3DSA:3.30.565.10		1.1E-31
79	SMART	SM00448		4.2E-33
79	Pfam	PF00072	Response regulator receiver domain	4.7E-22
79	Gene3D	G3DSA:1.10.10.60		2.7E-7
79	ProSiteProfiles	PS50110	Response regulatory domain profile.	37.169
1459	Gene3D	G3DSA:3.30.70.600		7.4E-37
1459	PRINTS	PR00971	Ribosomal protein S10 family signature	5.4E-16
1459	PRINTS	PR00971	Ribosomal protein S10 family signature	5.4E-16
1459	PRINTS	PR00971	Ribosomal protein S10 family signature	5.4E-16
1459	ProSitePatterns	PS00361	Ribosomal protein S10 signature.	0
1459	PANTHER	PTHR11700:SF9		1.0E-43
1459	SMART	SM01403		6.3E-54
1459	TIGRFAM	TIGR01049	rpsJ_bact: ribosomal protein uS10	1.4E-42
1459	PANTHER	PTHR11700		1.0E-43
1459	Pfam	PF00338	Ribosomal protein S10p/S20e	4.0E-35
1459	Hamap	MF_00508	30S ribosomal protein S10 [rpsJ].	24.662
1459	SUPERFAMILY	SSF54999		1.15E-35
2106	ProSiteProfiles	PS51178	PASTA domain profile.	11.401
2106	Pfam	PF03717	Penicillin-binding Protein dimerisation domain	1.8E-8
2106	Pfam	PF03793	PASTA domain	4.1E-9
2106	CDD	cd06575	PASTA_Pbp2x-like_2	2.61086E-13
2106	Gene3D	G3DSA:3.40.710.10		1.6E-69
2106	Gene3D	G3DSA:3.90.1310.10		7.3E-22
2106	SUPERFAMILY	SSF56601		1.79E-72
2106	SUPERFAMILY	SSF56519		6.02E-15
2106	Pfam	PF00905	Penicillin binding protein transpeptidase domain	4.8E-54
2106	PANTHER	PTHR30627:SF1		3.8E-146
2106	SUPERFAMILY	SSF54184		2.49E-8
2106	SMART	SM00740		7.0E-5
2106	PANTHER	PTHR30627		3.8E-146
3650	PANTHER	PTHR30069		1.1E-81
3650	SUPERFAMILY	SSF56935		1.21E-86
3650	Pfam	PF13715	CarboxypepD_reg-like domain	1.6E-29
3650	Gene3D	G3DSA:2.60.40.1120		7.6E-18
3650	Gene3D	G3DSA:2.40.170.20		8.9E-54
3650	Pfam	PF07715	TonB-dependent Receptor Plug Domain	6.8E-19
3650	Pfam	PF00593	TonB dependent receptor	7.5E-36
3650	SUPERFAMILY	SSF49464		9.42E-17
3650	Gene3D	G3DSA:2.170.130.10		1.1E-29
1268	Pfam	PF08998	Bacterial epsilon antitoxin	3.3E-56
1268	Gene3D	G3DSA:1.10.8.130		1.5E-33
1268	ProDom	PD063605	PLASMID EPSILON ANTITOXIN 3D-STRUCTURE ANTIDOTE DIRECT SYSTEM SEQUENCING KILLING POSTSEGREGATIONAL	1.0E-30
1268	SUPERFAMILY	SSF81710		4.45E-46
2060	Pfam	PF02836	Glycosyl hydrolases family 2, TIM barrel domain	6.6E-99
2060	Gene3D	G3DSA:3.20.20.80		2.3E-68
2060	SUPERFAMILY	SSF49303		1.58E-29
2060	Gene3D	G3DSA:2.60.40.10		1.3E-14
2060	SMART	SM01038		2.1E-129
2060	Pfam	PF00703	Glycosyl hydrolases family 2	4.1E-8
2060	Pfam	PF16353	Domain of unknown function(DUF4981)	3.2E-21
2060	SUPERFAMILY	SSF49785		1.36E-65
2060	ProSitePatterns	PS00719	Glycosyl hydrolases family 2 signature 1.	0
2060	SUPERFAMILY	SSF51445		3.24E-82
2060	PANTHER	PTHR10066:SF72		0.0
2060	Gene3D	G3DSA:2.60.40.10		7.7E-26
2060	Pfam	PF02837	Glycosyl hydrolases family 2, sugar binding domain	4.1E-44
2060	PRINTS	PR00132	Glycosyl hydrolase family 2 signature	2.6E-31
2060	PRINTS	PR00132	Glycosyl hydrolase family 2 signature	2.6E-31
2060	PRINTS	PR00132	Glycosyl hydrolase family 2 signature	2.6E-31
2060	PRINTS	PR00132	Glycosyl hydrolase family 2 signature	2.6E-31
2060	PRINTS	PR00132	Glycosyl hydrolase family 2 signature	2.6E-31
2060	Pfam	PF02929	Beta galactosidase small chain	3.0E-74
2060	SUPERFAMILY	SSF49303		2.27E-17
2060	Gene3D	G3DSA:2.70.98.10		2.5E-93
2060	PANTHER	PTHR10066		0.0
2060	Gene3D	G3DSA:2.60.120.260		2.4E-69
2060	SUPERFAMILY	SSF74650		9.73E-86
900	SUPERFAMILY	SSF51445		3.47E-43
900	Gene3D	G3DSA:2.60.40.10		7.1E-15
900	Pfam	PF02836	Glycosyl hydrolases family 2, TIM barrel domain	1.1E-11
900	SUPERFAMILY	SSF49303		1.32E-15
900	Pfam	PF00703	Glycosyl hydrolases family 2	8.6E-12
900	Gene3D	G3DSA:3.20.20.80		3.2E-30
900	Pfam	PF02837	Glycosyl hydrolases family 2, sugar binding domain	7.2E-10
900	Gene3D	G3DSA:2.60.120.260		1.3E-21
900	PANTHER	PTHR43258		5.3E-96
900	SUPERFAMILY	SSF49785		8.79E-22
3969	Coils	Coil		0
3969	PANTHER	PTHR30535		1.3E-49
3969	Gene3D	G3DSA:3.40.50.1980		2.8E-32
3969	Gene3D	G3DSA:3.40.50.1980		2.1E-15
3969	Pfam	PF01497	Periplasmic binding protein	6.3E-23
3969	ProSiteProfiles	PS50983	Iron siderophore/cobalamin periplasmic-binding domain profile.	23.687
3969	SUPERFAMILY	SSF53807		1.49E-43
3969	PANTHER	PTHR30535:SF5		1.3E-49
3203	PANTHER	PTHR11070:SF7		4.3E-213
3203	PANTHER	PTHR11070		4.3E-213
3203	Gene3D	G3DSA:3.40.50.300		8.1E-27
3203	SUPERFAMILY	SSF52540		8.6E-171
3203	Pfam	PF00580	UvrD/REP helicase N-terminal domain	1.2E-70
3203	ProSiteProfiles	PS51217	UvrD-like DNA helicase C-terminal domain profile.	23.14
3203	Gene3D	G3DSA:3.40.50.300		3.7E-45
3203	Gene3D	G3DSA:3.40.50.300		2.4E-27
3203	Gene3D	G3DSA:3.40.50.300		6.5E-31
3203	ProSiteProfiles	PS51198	UvrD-like DNA helicase ATP-binding domain profile.	49.751
3203	Pfam	PF13361	UvrD-like helicase C-terminal domain	6.1E-69
2897	SUPERFAMILY	SSF53155		2.94E-13
2897	Pfam	PF01035	6-O-methylguanine DNA methyltransferase, DNA binding domain	9.5E-30
2897	Gene3D	G3DSA:3.30.160.70		1.6E-16
2897	PANTHER	PTHR10815:SF5		4.6E-44
2897	CDD	cd06445	ATase	1.11214E-39
2897	PANTHER	PTHR10815		4.6E-44
2897	Gene3D	G3DSA:1.10.10.10		2.7E-31
2897	TIGRFAM	TIGR00589	ogt: methylated-DNA--[protein]-cysteine S-methyltransferase	3.1E-34
2897	SUPERFAMILY	SSF46767		2.88E-30
2897	Hamap	MF_00772	Methylated-DNA--protein-cysteine methyltransferase [ogt].	37.322
2142	Pfam	PF02661	Fic/DOC family	2.0E-17
2142	ProSiteProfiles	PS51459	Fido domain profile.	16.297
2142	Gene3D	G3DSA:1.10.3290.10		3.2E-42
2142	SUPERFAMILY	SSF140931		1.06E-29
2142	PANTHER	PTHR13504		8.4E-37
3576	PANTHER	PTHR30336		3.6E-29
3576	Pfam	PF02698	DUF218 domain	1.1E-24
3576	PANTHER	PTHR30336:SF1		3.6E-29
3576	Gene3D	G3DSA:3.40.50.620		6.4E-27
3576	CDD	cd06259	YdcF-like	3.85214E-30
511	PANTHER	PTHR43280:SF2		9.1E-49
511	SUPERFAMILY	SSF46689		4.93E-11
511	Gene3D	G3DSA:1.10.10.60		1.4E-11
511	Gene3D	G3DSA:2.60.120.10		4.0E-5
511	ProSiteProfiles	PS01124	Bacterial regulatory proteins, araC family DNA-binding domain profile.	24.842
511	PRINTS	PR00032	AraC bacterial regulatory protein HTH signature	3.0E-5
511	PRINTS	PR00032	AraC bacterial regulatory protein HTH signature	3.0E-5
511	Gene3D	G3DSA:1.10.10.60		1.1E-12
511	Pfam	PF12833	Helix-turn-helix domain	4.9E-18
511	SUPERFAMILY	SSF51215		7.98E-7
511	SMART	SM00342		1.8E-17
511	Pfam	PF02311	AraC-like ligand binding domain	4.7E-5
511	PANTHER	PTHR43280		9.1E-49
630	Gene3D	G3DSA:3.90.79.10		2.0E-24
630	SUPERFAMILY	SSF55811		1.07E-17
630	SUPERFAMILY	SSF46785		4.62E-15
630	Gene3D	G3DSA:1.10.10.10		6.8E-18
630	PANTHER	PTHR43046		1.7E-12
630	ProSiteProfiles	PS51462	Nudix hydrolase domain profile.	8.703
630	Pfam	PF00293	NUDIX domain	5.8E-9
630	PANTHER	PTHR43046:SF2		1.7E-12
1758	Pfam	PF00916	Sulfate permease family	1.9E-87
1758	CDD	cd07042	STAS_SulP_like_sulfate_transporter	3.64284E-22
1758	TIGRFAM	TIGR00815	sulP: sulfate permease	3.3E-118
1758	Gene3D	G3DSA:3.30.750.24		6.3E-24
1758	PANTHER	PTHR11814		1.1E-169
1758	ProSiteProfiles	PS50801	STAS domain profile.	22.195
1758	Pfam	PF01740	STAS domain	1.5E-14
1758	SUPERFAMILY	SSF52091		8.24E-20
1758	PANTHER	PTHR11814:SF184		1.1E-169
3466	SUPERFAMILY	SSF48179		4.08E-34
